,company,company_location,review_date,country_of_bean_origin,specific_bean_or_bar_origin,cocoa_percent,ingredients,most_memorable_characteristics,rating,Rating Category,cocoa_percent_classification
1371,La Maison du Chocolat (Valrhona),France,2009,Blend,Kuruba,0.6,"4- B,S,C,L","rich, sweet, cocoa, intense",3.0,Recommended,Semi-sweet and Dark
1372,La Maison du Chocolat (Valrhona),France,2009,Blend,Orinoco,0.6,"4- B,S,C,L","cocoa, caramel, sweet",3.75,Highly Recommended,Semi-sweet and Dark
1373,La Maison du Chocolat (Valrhona),France,2011,Grenada,Grenada,0.68,"4- B,S,C,L","rich, vegetal, banana, spice",3.5,Highly Recommended,Semi-sweet and Dark
1374,La Maison du Chocolat (Valrhona),France,2012,Dominican Republic,Loma Sotavento,0.66,"4- B,S,C,L","nutty, pear, sour milk",3.5,Highly Recommended,Semi-sweet and Dark
1375,La Maison du Chocolat (Valrhona),France,2013,Blend,"Cuana, 2013, Africa, Carribean, C. Am.",0.74,"4- B,S,C,L","brownie, cocoa, sour, sweet",2.75,Disapointing,Bittersweet and Dark
1376,La Maison du Chocolat (Valrhona),France,2013,Tobago,Tobago,0.6,"4- B,S,C,L","creamy, rich, dairy, nutty",3.25,Recommended,Semi-sweet and Dark
1377,La Maison du Chocolat (Valrhona),France,2013,Ecuador,"Acarigua, w/ nibs",0.56,"4- B,S,C,L","sweet, nutty, cocoa",3.25,Recommended,Sweet and Mild
1378,La Oroquidea,Peru,2011,Peru,Peruvian Amazon,0.72,,"peanut butter, burnt rubber",2.5,Disapointing,Bittersweet and Dark
1379,La Pepa de Oro,Ecuador,2011,Ecuador,Vinces,0.6,,"sweet, fudgey, tang",3.25,Recommended,Semi-sweet and Dark
1380,La Rifa,Mexico,2018,Mexico,"Almendra Blanca, Blanco Marfil, Jimenez Garcia",0.7,"2- B,S","rich cocoa, mild fruit & nut",3.5,Highly Recommended,Bittersweet and Dark
1381,La Rifa,Mexico,2018,Mexico,"Xoconusco, Chiapas, Coop CASFA",0.7,"2- B,S","mild hammy, roasty, sour",3.0,Recommended,Bittersweet and Dark
1382,La Rifa,Mexico,2018,Mexico,"Uranga, Chiapas, Jimenez Garcia farm",0.7,"2- B,S","citrus,prononced orange",3.5,Highly Recommended,Bittersweet and Dark
1383,Laia aka Chat-Noir,France,2014,Cuba,Cuba,0.7,"4- B,S,C,L","fatty, roasty, coffee, off note",2.75,Disapointing,Bittersweet and Dark
1384,Laia aka Chat-Noir,France,2014,Blend,Trinidad-Tobago,0.68,"4- B,S,C,L","nutty, woody, leathery",2.75,Disapointing,Semi-sweet and Dark
1385,Laia aka Chat-Noir,France,2015,Madagascar,"Madagascar, Batch 59/100",0.75,"4- B,S,C,L","roasty, sour, cardboard",2.75,Disapointing,Bittersweet and Dark
1386,Laia aka Chat-Noir,France,2015,Vietnam,"Vietnam, Batch 50/100",0.75,"4- B,S,C,L","gritty, roasty, waxy, off",2.75,Disapointing,Bittersweet and Dark
1387,Laia aka Chat-Noir,France,2015,Cuba,"Cuba, Batch 59/100",0.75,"4- B,S,C,L","slight burnt, astringent, fruit",3.0,Recommended,Bittersweet and Dark
1388,Laia aka Chat-Noir,France,2015,Peru,"Peru, Batch 51/100",0.75,"4- B,S,C,L","sandy, fatty, roasty, fruit",3.25,Recommended,Bittersweet and Dark
1389,Laia aka Chat-Noir,France,2015,Ivory Coast,"Ivory Coast, Batch 56/100",0.75,"4- B,S,C,L","roasty, nutty, rich cocoa",3.0,Recommended,Bittersweet and Dark
1390,Laia aka Chat-Noir,France,2015,Sao Tome,"Sao Tome, Batch 151",0.75,"4- B,S,C,L","rich, roasty, nutty, smoke",3.5,Highly Recommended,Bittersweet and Dark
1391,Laia aka Chat-Noir,France,2015,Brazil,"Bahia, Batch 148",0.75,"4- B,S,C,L","smokey, rich cocoa, spice",3.25,Recommended,Bittersweet and Dark
1392,Laia aka Chat-Noir,France,2015,Vietnam,"Lam Dong, Batch 153",0.75,"4- B,S,C,L","creamy, mild honey, floral",3.75,Highly Recommended,Bittersweet and Dark
1393,Lajedo do Ouro,Brazil,2012,Brazil,Catongo,0.7,,"floral, caramel",3.5,Highly Recommended,Bittersweet and Dark
1394,Lake Champlain (Callebaut),U.S.A.,2009,Tanzania,Tanzania,0.75,,"dry, roasty, toffee",2.5,Disapointing,Bittersweet and Dark
1395,L'Amourette,U.S.A.,2012,Venezuela,Carenero Superior,0.75,"5- B,S,C,V,L","chalky, fatty, sweet",3.0,Recommended,Bittersweet and Dark
1396,L'Amourette,U.S.A.,2012,Venezuela,Rio Caribe,0.75,"5- B,S,C,V,L","chalky, cocoa, tangy",3.0,Recommended,Bittersweet and Dark
1397,L'Amourette,U.S.A.,2012,Blend,"Peru, Ecuador, Venezuela",0.72,"5- B,S,C,V,L","fatty, nutty, woody",3.0,Recommended,Bittersweet and Dark
1398,L'Amourette,U.S.A.,2016,Nicaragua,Rugoso,0.8,"2- B,S","spicy, grassy, roasty",3.5,Highly Recommended,Bittersweet and Dark
1399,Land,U.K.,2018,Nicaragua,Nueva Guinea,0.71,"3- B,S,C","simple, earthy, cocoa",3.0,Recommended,Bittersweet and Dark
1400,Land,U.K.,2018,Honduras,San Pedro Sula,0.7,"3- B,S,C","sandy, rich cocoa",3.25,Recommended,Bittersweet and Dark
1401,Land,U.K.,2018,Nicaragua,"Nicaliso, Bocay",0.73,"3- B,S,C","complex, dairy, roasty",3.5,Highly Recommended,Bittersweet and Dark
1402,Landmark (Amano),U.S.A.,2017,Bolivia,"Tranquilidad, Itinez Province",0.74,"3- B,S,C","well balanced, melon",3.75,Highly Recommended,Bittersweet and Dark
1403,Legast,Belgium,2019,Costa Rica,Upala,0.7,"3- B,S,C","base cocoa, mild ham, woody",3.25,Recommended,Bittersweet and Dark
1404,Legast,Belgium,2019,Colombia,"Chucuri, finca los lagos el Carmen",0.7,"3- B,S,C","sandy, off, hammy",2.75,Disapointing,Bittersweet and Dark
1405,Legast,Belgium,2019,Peru,Piura,0.7,"3- B,S,C","sandy, light color, grape",3.5,Highly Recommended,Bittersweet and Dark
1406,Letterpress,U.S.A.,2014,Peru,Maranura,0.7,"2- B,S","intense, sticky, cocoa",3.5,Highly Recommended,Bittersweet and Dark
1407,Letterpress,U.S.A.,2015,Bolivia,Beniamo,0.7,"2- B,S","dried fruit, nutty, mushroom",3.25,Recommended,Bittersweet and Dark
1408,Letterpress,U.S.A.,2015,Trinidad,"San Juan Estate, Gran Couva",0.7,"2- B,S","cocoa, spice, fruit",3.5,Highly Recommended,Bittersweet and Dark
1409,Letterpress,U.S.A.,2015,Costa Rica,San Andres,0.7,"2- B,S","roasty, black pepper, woody",3.0,Recommended,Bittersweet and Dark
1410,Letterpress,U.S.A.,2015,Dominican Republic,"La Red, Guaconejo",0.7,"2- B,S","red fruit, brownie",3.25,Recommended,Bittersweet and Dark
1411,Letterpress,U.S.A.,2015,Tanzania,Kokoa Kamili,0.7,"2- B,S","subtle, spicy, banana",3.5,Highly Recommended,Bittersweet and Dark
1412,Letterpress,U.S.A.,2016,Liberia,Liberia,0.7,"2- B,S","floral, black licorice",3.25,Recommended,Bittersweet and Dark
1413,Letterpress,U.S.A.,2017,Belize,"Maya Mtn, Batch 18, Heirloom",0.7,"2- B,S","smokey, mild berry",3.25,Recommended,Bittersweet and Dark
1414,Letterpress,U.S.A.,2017,Honduras,"La Masica, Batch 7, FHIA",0.7,"2- B,S","strong raspberry, mocha",3.5,Highly Recommended,Bittersweet and Dark
1415,Letterpress,U.S.A.,2017,Peru,Ucayali,0.7,"3- B,S,C","mild, licorice, coffee, cocoa",4.0,Outstanding,Bittersweet and Dark
1416,Letterpress,U.S.A.,2018,Ghana,Ashanti,0.7,"3- B,S,C",brownie,3.75,Highly Recommended,Bittersweet and Dark
1417,Letterpress,U.S.A.,2019,Jamaica,"Bachelor's Hall, batch 0001",0.7,"3- B,S,C","woody, mocha, molasses",3.25,Recommended,Bittersweet and Dark
1418,Letterpress,U.S.A.,2019,Bolivia,"Tranquilidad, beniano",0.7,"3- B,S,C","spoiled milk, sweet, molasses",3.25,Recommended,Bittersweet and Dark
1419,Letterpress,U.S.A.,2021,Sao Tome & Principe,"Satocao, limited ed., batch 2",0.7,"3- B,S,C","buttery, sunflower, astringent",3.5,Highly Recommended,Bittersweet and Dark
1420,Letterpress,U.S.A.,2021,U.S.A.,"Maui Kuia E., Hawaii, 2018-2019 h., batch 1",0.7,"3- B,S,C",home baked banana nut bread,3.75,Highly Recommended,Bittersweet and Dark
1421,Levy,Finland,2014,Madagascar,Sambirano,0.71,"3- B,S,C","sandy, citrus",3.5,Highly Recommended,Bittersweet and Dark
1422,Lilla,Finland,2016,Madagascar,Madagascar,0.7,"2- B,S","sweet edge, bright fruit, off",3.0,Recommended,Bittersweet and Dark
1423,Lillie Belle,U.S.A.,2012,Peru,Perfect Illusion,0.65,"2- B,S","creamy, strawberry, cocoa",3.5,Highly Recommended,Semi-sweet and Dark
1424,Lillie Belle,U.S.A.,2012,Bolivia,"Bolivia, Wild Thing",0.68,"2- B,S","fatty, nutty, melon like",3.5,Highly Recommended,Semi-sweet and Dark
1425,Lillie Belle,U.S.A.,2012,Peru,La Selva,0.68,"2- B,S","rich cocoa, spicy edge",3.75,Highly Recommended,Semi-sweet and Dark
1426,Lillie Belle,U.S.A.,2012,Blend,"Purple Haze, Venezuela, Dom. Rep.",0.75,"2- B,S","grits, roasted, nutty",2.75,Disapointing,Bittersweet and Dark
1427,Lillie Belle,U.S.A.,2012,Dominican Republic,"The Other One, Grand Cru",0.74,"2- B,S","fatty, roasty, cocoa",3.0,Recommended,Bittersweet and Dark
1428,Lillie Belle,U.S.A.,2012,Bolivia,Wild Thing,0.68,"2- B,S","fatty, grassy, cocoa",3.5,Highly Recommended,Semi-sweet and Dark
1429,Lindt & Sprungli,Switzerland,2007,Blend,Excellence (US Version),0.85,"4- B,S,C,V","harsh burnt, mild cocoa, tang",3.0,Recommended,Bittersweet and Dark
1430,Lirio,U.S.A.,2020,Sierra Leone,"Gola Rainforest, batch 920",0.72,"2- B,S","grassy, rubbery, chemical",2.5,Disapointing,Bittersweet and Dark
1431,Lirio,U.S.A.,2020,India,"Anamalai, batch 970",0.72,"2- B,S","basic cocoa, dirty/burnt edge",3.0,Recommended,Bittersweet and Dark
1432,Lirio,U.S.A.,2020,Vietnam,"Tien Giang, batch 970",0.72,"2- B,S","spicy, sweet, cocoa",3.0,Recommended,Bittersweet and Dark
1433,Loiza,Puerto Rico,2013,Puerto Rico,Puerto Rico,0.65,"5- B,S,C,V,L","black pepper, vanilla, harsh",2.5,Disapointing,Semi-sweet and Dark
1434,Lonohana,U.S.A.,2013,U.S.A.,"O'ahu Island, Opaeula Estate, Nene, CG Exclusive",0.71,"4- B,S,C,V","aluminum, mild coffee, roasty",3.0,Recommended,Bittersweet and Dark
1435,Lonohana,U.S.A.,2013,U.S.A.,"O'ahu Island, Opaeula Estate, Ele'ele",0.72,"4- B,S,C,V","strong, brandy, smoke",3.0,Recommended,Bittersweet and Dark
1436,Lonohana,U.S.A.,2013,U.S.A.,"Hawai'i Island, Hawaiian Crown, Kona Vanilla",0.7,"4- B,S,C,V","sandy, floral, vanilla, candy",3.5,Highly Recommended,Bittersweet and Dark
1437,Lonohana,U.S.A.,2014,U.S.A.,"O'ahu Island, Haleiwa, Lonohana E., Kanahiku",0.7,"2- B,S","spicy, candied, complex",3.75,Highly Recommended,Bittersweet and Dark
1438,Lonohana,U.S.A.,2014,U.S.A.,"O'ahu Island, Haleiwa E, 2014",0.65,"4- B,S,C,V","sweet, candy-like, nutty",3.25,Recommended,Semi-sweet and Dark
1439,Lonohana,U.S.A.,2014,U.S.A.,"O'ahu Island, Haleiwa E, 2014",0.75,"4- B,S,C,V","dairy, pudding",3.75,Highly Recommended,Bittersweet and Dark
1440,Loon,U.S.A.,2021,Belize,Maya Mountain,0.75,"3- B,S,C","cherry, fatty, cocoa",3.0,Recommended,Bittersweet and Dark
1441,Loon,U.S.A.,2021,Bolivia,Alto Beni,0.7,"3- B,S,C","sweet, sl. smokiness, fruit",2.75,Disapointing,Bittersweet and Dark
1442,Love Bar,U.S.A.,2015,Nicaragua,Nicaragua,0.75,"2- B,S","multiple off flavors, metallic",2.0,Disapointing,Bittersweet and Dark
1443,Love Brown,Taiwan,2018,Nicaragua,Medalla,0.75,"2- B,S",potting soil,2.5,Disapointing,Bittersweet and Dark
1444,Love Brown,Taiwan,2018,Sumatra,Sumatra,0.7,"2- B,S","smokey, earthy, cocoa",3.0,Recommended,Bittersweet and Dark
1445,Love Brown,Taiwan,2018,Nicaragua,O'Payo,0.8,"2- B,S","nutty, mild dairy",3.25,Recommended,Bittersweet and Dark
1446,Love Brown,Taiwan,2018,Nicaragua,Chuno,0.78,"2- B,S",intense mocha flavor,3.5,Highly Recommended,Bittersweet and Dark
1447,Luisa Abram,Brazil,2017,Brazil,"Rio Purus, 2016 Harvest",0.81,"2- B,S","oily, burnt, earthy",3.25,Recommended,Bittersweet and Dark
1448,Luisa Abram,Brazil,2018,Brazil,"Rio Acara, Wild Amazon",0.7,"2- B,S","rustic, basic cocoa, earthy",3.0,Recommended,Bittersweet and Dark
1449,Luisa Abram,Brazil,2021,Brazil,Wild Jurua (limited edition for Caputo's),0.7,"3- B,S,C","mild sweet honey, rum, off",3.25,Recommended,Bittersweet and Dark
1450,Luisa's Vegan,U.K.,2020,Papua New Guinea,Karkar Island,0.72,"3- B,S,C","smoke, fruit, ham, fatty",3.25,Recommended,Bittersweet and Dark
1451,Luker,Colombia,2010,Blend,"Selva, Colombia, Ecuador",0.46,"5- B,S,C,V,L","very sweet, caramel, candy",2.75,Disapointing,Sweet and Mild
1452,Luker,Colombia,2010,Blend,"Macondo, Colombia, Ecuador",0.6,"5- B,S,C,V,L","sticky, marshmallow, cocoa",3.0,Recommended,Semi-sweet and Dark
1453,Luker,Colombia,2010,Blend,"Misterio, Colombia, Ecuador",0.58,"5- B,S,C,V,L","watered down coffee, cocoa",3.0,Recommended,Sweet and Mild
1454,Luker,Colombia,2010,Colombia,Santander,0.65,"5- B,S,C,V,L","marshmallow, rich brownie",3.5,Highly Recommended,Semi-sweet and Dark
1455,Lumineux,U.S.A.,2020,Madagascar,"Bejofo E., Sambirano, batch 115",0.73,"3- B,S,C","roasted pear, cocoa, sour",3.25,Recommended,Bittersweet and Dark
1456,Lumineux,U.S.A.,2020,Tanzania,"Kilombero Valley, batch 74",0.75,"3- B,S,C","fatty, dominant roast, spice",3.25,Recommended,Bittersweet and Dark
1457,Lumineux,U.S.A.,2020,India,"Kerala State, GoGround, batch 88",0.72,"3- B,S,C","deep cocoa, sl. pungent, sandy",3.0,Recommended,Bittersweet and Dark
1458,Lumineux,U.S.A.,2020,Uganda,"Semuliki Forest, Latitude Trading Co, batch 100",0.68,"3- B,S,C","candied, sweet cocoa, roasty",3.25,Recommended,Semi-sweet and Dark
1459,Lumineux,U.S.A.,2020,Ivory Coast,"Cote d'Ivoire, batch 83",0.67,"3- B,S,C","spice, coconut",3.5,Highly Recommended,Semi-sweet and Dark
1460,Machu Picchu Trading Co.,Peru,2010,Peru,Peru,0.55,,"extremely sweet, vanilla",2.25,Disapointing,Sweet and Mild
1461,Machu Picchu Trading Co.,Peru,2011,Peru,Peru,0.7,,"vanilla, strong chemical",1.5,Unpleasant,Bittersweet and Dark
1462,MaDe Atlantic City Chocolate Bar,U.S.A.,2019,Uganda,Uganda,0.75,"3- B,S,C","gritty, roasty, rubbery",2.5,Disapointing,Bittersweet and Dark
1463,MaDe Atlantic City Chocolate Bar,U.S.A.,2019,Ghana,Ghana,0.75,"3- B,S,C","gritty, cocoa base, ashey",2.75,Disapointing,Bittersweet and Dark
1464,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,0.67,"5- B,S,C,V,L","sandy, red berry, cocoa",3.5,Highly Recommended,Semi-sweet and Dark
1465,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,0.7,"5- B,S,C,V,L","sandy, woody, peanut butter",3.75,Highly Recommended,Bittersweet and Dark
1466,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,0.63,"5- B,S,C,V,L","intense, nutty, cocoa",4.0,Outstanding,Semi-sweet and Dark
1467,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,0.75,"5- B,S,C,V,L","sticky, bitter, nutty",3.5,Highly Recommended,Bittersweet and Dark
1468,Madhu,U.S.A.,2021,Colombia,Tumaco,0.7,"2- B,S","very sticky, nutty, woody",2.5,Disapointing,Bittersweet and Dark
1469,Madre,U.S.A.,2010,Mexico,"Chiapas, Triple Cacao",0.72,"4- B,S,C,V","raisiny, chewy",2.75,Disapointing,Bittersweet and Dark
1470,Madre,U.S.A.,2011,Dominican Republic,Dominican,0.7,"4- B,S,C,V","sandy, sweet, strong vanilla",2.5,Disapointing,Bittersweet and Dark
1471,Madre,U.S.A.,2011,Costa Rica,Upala,0.7,"4- B,S,C,V","sticky, strong vanilla, pepper",2.75,Disapointing,Bittersweet and Dark
1472,Madre,U.S.A.,2012,U.S.A.,"Hawai'i Island, Hamakua Coast, Kokoleka",0.7,"4- B,S,C,V","creamy, vanilla, rich fruit",3.25,Recommended,Bittersweet and Dark
1473,Madre,U.S.A.,2012,U.S.A.,"Criollo, Hawaii",0.7,"4- B,S,C,V","creamy, burnt nuts, woody",3.25,Recommended,Bittersweet and Dark
1474,Madre,U.S.A.,2012,U.S.A.,Kaua'i Island,0.7,"4- B,S,C,V","vanilla, brownie, peanut",3.5,Highly Recommended,Bittersweet and Dark
1475,Madre,U.S.A.,2013,Puerto Rico,Puerto Rico,0.7,"4- B,S,C,V","intense vanilla, swiss miss",2.75,Disapointing,Bittersweet and Dark
1476,Madre,U.S.A.,2013,Brazil,Brazil,0.7,"4- B,S,C,V","strong vanilla, nut, coffee",3.5,Highly Recommended,Bittersweet and Dark
1477,Madre,U.S.A.,2013,U.S.A.,"Hawai'i Island, Choobua, Kona",0.7,"4- B,S,C,V","fatty, vanilla, candy-like",2.75,Disapointing,Bittersweet and Dark
1478,Madre,U.S.A.,2013,Mexico,"Xocunusco, Chiapas, Pichucalco",0.7,"4- B,S,C,V","vanilla, earthy, caramel",2.75,Disapointing,Bittersweet and Dark
1479,Madre,U.S.A.,2017,Solomon Islands,Guadalcanal,0.73,"2- B,S","mild earthy, mild cocoa, nut",3.5,Highly Recommended,Bittersweet and Dark
1480,Maglio,Italy,2008,Tanzania,Africa,0.75,"4- B,S,C,V","chalky, astringent, vanilla",2.0,Disapointing,Bittersweet and Dark
1481,Maglio,Italy,2008,Ecuador,Ecuador,0.7,"4- B,S,V,L","creamy, nutty, mass market",3.0,Recommended,Bittersweet and Dark
1482,Maglio,Italy,2008,Cuba,Cuba,0.7,"5- B,S,C,V,L","nutty, cooling sensation",3.25,Recommended,Bittersweet and Dark
1483,Maglio,Italy,2008,Dominican Republic,Santo Domingo,0.7,"5- B,S,C,V,L","creamy, hay, nutty",3.75,Highly Recommended,Bittersweet and Dark
1484,Majani,Italy,2010,Ecuador,Ecuador,0.7,"4- B,S,C,L","strong vanilla, some spice",2.0,Disapointing,Bittersweet and Dark
1485,Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Sambirano 2006,0.75,"4- B,S,C,L","cardboard, tea-like",2.75,Disapointing,Bittersweet and Dark
1486,Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Mora Mora 2006,0.73,"4- B,S,C,L","creamy, sublte grape notes",3.5,Highly Recommended,Bittersweet and Dark
1487,Malagos,Philippines,2013,Philippines,"Davao, Mt. Talamo foothills",0.65,"5- B,S,C,V,L","sandy, sweet, cocoa",3.5,Highly Recommended,Semi-sweet and Dark
1488,Malai,Thailand,2018,Thailand,Chantaburi,0.7,"3- B,S*,C","gummy, smokey, hammy",2.75,Disapointing,Bittersweet and Dark
1489,Malie Kai (Guittard),U.S.A.,2009,U.S.A.,"O'ahu Island, N. Shore, Waialua Estate",0.55,"5- B,S,C,V,L","sweet, vanilla, easter candy",2.75,Disapointing,Sweet and Mild
1490,Malie Kai (Guittard),U.S.A.,2010,U.S.A.,"O'ahu Island, N. Shore, Waialua Estate w/ nibs",0.55,"5- B,S,C,V,L","creamy, crunchy, very sweet",3.5,Highly Recommended,Sweet and Mild
1491,Malmo,Sweden,2016,Venezuela,Chuao,0.7,"3- B,S,C","hammy, unrecognizable",3.0,Recommended,Bittersweet and Dark
1492,Mana,U.S.A.,2012,Dominican Republic,Conacado,0.74,"3- B,S,C","berry, nutty, sour",3.75,Highly Recommended,Bittersweet and Dark
1493,Mana,U.S.A.,2014,Peru,Peru,0.74,"3- B,S,C","rubber, off medicinal",2.5,Disapointing,Bittersweet and Dark
1494,Mana,U.S.A.,2014,Venezuela,Venezuela,0.74,"3- B,S,C","nutty, green",2.75,Disapointing,Bittersweet and Dark
1495,Mana,U.S.A.,2015,Ecuador,"Ecuador, batch 1212",0.74,"2- B,S","soil, wet, off notes",2.5,Disapointing,Bittersweet and Dark
1496,Manifesto Cacao,Colombia,2014,Colombia,Colombia,0.7,"4- B,S,C,L","muted, nutty",2.75,Disapointing,Bittersweet and Dark
1497,Manoa,U.S.A.,2012,Liberia,"Liberia, batch 174",0.72,"3- B,S,C","molassses, intense, off, herb",3.25,Recommended,Bittersweet and Dark
1498,Manoa,U.S.A.,2012,U.S.A.,"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176",0.72,"3- B,S,C","oily, tangy, fruit, earthy",2.75,Disapointing,Bittersweet and Dark
1499,Manoa,U.S.A.,2012,Peru,"Piura, batch 173",0.72,"3- B,S,C","banana, menthol, medicinal",3.0,Recommended,Bittersweet and Dark
1500,Manoa,U.S.A.,2012,U.S.A.,"O'ahu Island, Winward,Maunawili district, b. 151",0.72,"3- B,S,C","molasses, sweet, cocoa",3.25,Recommended,Bittersweet and Dark
1501,Manoa,U.S.A.,2013,U.S.A.,"O'ahu Island, Waiahole, b. 182",0.72,"3- B,S,C","orange, cocoa",3.75,Highly Recommended,Bittersweet and Dark
1502,Manoa,U.S.A.,2015,Papua New Guinea,Markham Valley,0.72,"3- B,S,C","smoke, fruit",3.5,Highly Recommended,Bittersweet and Dark
1503,Manoa,U.S.A.,2015,Costa Rica,Coto Brus,0.72,"3- B,S,C","dried fruit, balanced, cocoa",3.75,Highly Recommended,Bittersweet and Dark
1504,Manoa,U.S.A.,2017,Peru,Ucayali,0.7,"3- B,S,C","sweet, fatty, fig",3.25,Recommended,Bittersweet and Dark
1505,Manoa,U.S.A.,2019,U.S.A.,"Hawai'i Island, Hilo and Kona regions",0.7,"3- B,S,C","dried fruit,spicy,sticky,intense",3.5,Highly Recommended,Bittersweet and Dark
1506,Manufaktura Czekolady,Poland,2012,Dominican Republic,Grand Cru Dominican Republic,0.7,"2- B,S","chewy, brownie like",3.25,Recommended,Bittersweet and Dark
1507,Manufaktura Czekolady,Poland,2012,Ghana,Grand Cru Ghana,0.7,"2- B,S","cocoa, coconut",3.5,Highly Recommended,Bittersweet and Dark
1508,Manufaktura Czekolady,Poland,2012,Ecuador,Grand Cru Ecuador,0.7,"2- B,S","grits, roaste brownie",3.25,Recommended,Bittersweet and Dark
1509,Manufaktura Czekolady,Poland,2014,Venezuela,Porcelana,0.7,"2- B,S","nutty, intense, roasty",3.75,Highly Recommended,Bittersweet and Dark
1510,Manufaktura Czekolady,Poland,2014,Colombia,Kolumbia,0.85,"2- B,S","coarse, intense, nutty",3.5,Highly Recommended,Bittersweet and Dark
1511,Manufaktura Czekolady,Poland,2016,Nicaragua,Johe,0.7,"3- B,S,C","basic, balanced, deep cocoa",3.75,Highly Recommended,Bittersweet and Dark
1512,Manufaktura Czekolady,Poland,2016,Peru,Peru,0.7,"3- B,S,C","nutty, roasty,",3.5,Highly Recommended,Bittersweet and Dark
1513,Map Chocolate,U.S.A.,2015,Dominican Republic,"ROIG, 2014",0.7,"3- B,S,C","fruity, tangy, cocoa",3.5,Highly Recommended,Bittersweet and Dark
1514,Map Chocolate,U.S.A.,2015,Peru,"Maranon, 2014",0.62,"3- B,S,C","delicate, caramel, peanut",3.5,Highly Recommended,Semi-sweet and Dark
1515,Map Chocolate,U.S.A.,2015,Ecuador,Ecuador,0.7,"3- B,S,C","coarse, floral, rum",3.5,Highly Recommended,Bittersweet and Dark
1516,Map Chocolate,U.S.A.,2015,Trinidad,"San Juan Estate, Cherry Blossoms at Night",0.7,"3- B,S,C","heavy roast, few grits, rich",2.75,Disapointing,Bittersweet and Dark
1517,Map Chocolate,U.S.A.,2015,Nicaragua,"A case of the Xerces Blues, triple roast",0.7,"3- B,S,C","rich, bright fruit",3.5,Highly Recommended,Bittersweet and Dark
1518,Map Chocolate,U.S.A.,2015,Peru,"Tumbes, Dear Mr. Finley, 2014",0.68,"3- B,S,C","lemon, spicy, cocoa",3.5,Highly Recommended,Semi-sweet and Dark
1519,Map Chocolate,U.S.A.,2015,Colombia,Colombia,0.75,"3- B,S,C","roasty, coffee, rubber",2.75,Disapointing,Bittersweet and Dark
1520,Map Chocolate,U.S.A.,2015,Tanzania,"Kakoa Kamili, Both Man & Bird & Beast",0.72,"3- B,S,C","sweet, fatty, roasty",3.0,Recommended,Bittersweet and Dark
1521,Map Chocolate,U.S.A.,2015,Honduras,Le Chocolat Chaud,0.78,"3- B,S,C","grassy, woody, sweet",3.5,Highly Recommended,Bittersweet and Dark
1522,Map Chocolate,U.S.A.,2016,Vietnam,"Ben Tre, Surprise Valley",0.75,"3- B,S,C","intense, sour, tart",3.25,Recommended,Bittersweet and Dark
1523,Map Chocolate,U.S.A.,2017,Vietnam,"Lam Dong, ""Red Poppy""",0.73,"2- B,S","earthy, tobacco, ashey",3.0,Recommended,Bittersweet and Dark
